# Converted file from inputfile Initial.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 12594
# Real Time (s): 825.040
# Live Time (s) : 822.640
# Start Date (DDMMMYY): 03APR00
# Start time (HHMM): 2029
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 4
2 	 2
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 27
9 	 113
10 	 275
11 	 542
12 	 608
13 	 569
14 	 706
15 	 721
16 	 763
17 	 820
18 	 842
19 	 834
20 	 904
21 	 825
22 	 871
23 	 931
24 	 921
25 	 888
26 	 868
27 	 934
28 	 946
29 	 886
30 	 938
31 	 990
32 	 941
33 	 929
34 	 951
35 	 930
36 	 981
37 	 1029
38 	 1008
39 	 1073
40 	 1030
41 	 1066
42 	 1029
43 	 1033
44 	 1042
45 	 1090
46 	 1110
47 	 1116
48 	 1096
49 	 1111
50 	 1126
51 	 1162
52 	 1153
53 	 1222
54 	 1161
55 	 1176
56 	 1178
57 	 1193
58 	 1222
59 	 1157
60 	 1259
61 	 1234
62 	 1240
63 	 1227
64 	 1214
65 	 1276
66 	 1221
67 	 1297
68 	 1296
69 	 1275
70 	 1312
71 	 1363
72 	 1414
73 	 1404
74 	 1470
75 	 1453
76 	 1507
77 	 1490
78 	 1494
79 	 1479
80 	 1518
81 	 1553
82 	 1518
83 	 1393
84 	 1412
85 	 1412
86 	 1420
87 	 1405
88 	 1412
89 	 1373
90 	 1349
91 	 1363
92 	 1363
93 	 1338
94 	 1308
95 	 1374
96 	 1266
97 	 1307
98 	 1265
99 	 1316
100 	 1201
101 	 1231
102 	 1239
103 	 1233
104 	 1249
105 	 1221
106 	 1178
107 	 1214
108 	 1191
109 	 1193
110 	 1180
111 	 1156
112 	 1132
113 	 1178
114 	 1185
115 	 1184
116 	 1271
117 	 1133
118 	 1168
119 	 1239
120 	 1218
121 	 1168
122 	 1135
123 	 1160
124 	 1140
125 	 1091
126 	 1311
127 	 1132
128 	 1172
129 	 1148
130 	 1187
131 	 1170
132 	 1103
133 	 1041
134 	 1175
135 	 1187
136 	 1101
137 	 1125
138 	 1153
139 	 1120
140 	 1250
141 	 1141
142 	 1106
143 	 1195
144 	 1141
145 	 1118
146 	 1119
147 	 1205
148 	 1125
149 	 1154
150 	 1123
151 	 1157
152 	 1131
153 	 1166
154 	 1079
155 	 1160
156 	 1214
157 	 1128
158 	 1171
159 	 1209
160 	 1196
161 	 1178
162 	 1201
163 	 1133
164 	 1200
165 	 1147
166 	 1210
167 	 1134
168 	 1178
169 	 1221
170 	 1171
171 	 1219
172 	 1201
173 	 1270
174 	 1192
175 	 1160
176 	 1150
177 	 1162
178 	 1201
179 	 1147
180 	 1151
181 	 1145
182 	 1153
183 	 1082
184 	 1114
185 	 1060
186 	 1064
187 	 950
188 	 888
189 	 910
190 	 925
191 	 893
192 	 754
193 	 717
194 	 730
195 	 660
196 	 597
197 	 603
198 	 619
199 	 534
200 	 523
201 	 509
202 	 488
203 	 484
204 	 491
205 	 490
206 	 465
207 	 436
208 	 457
209 	 442
210 	 432
211 	 417
212 	 400
213 	 392
214 	 372
215 	 405
216 	 421
217 	 401
218 	 394
219 	 393
220 	 367
221 	 367
222 	 374
223 	 398
224 	 370
225 	 384
226 	 403
227 	 376
228 	 378
229 	 398
230 	 352
231 	 391
232 	 384
233 	 390
234 	 396
235 	 390
236 	 417
237 	 403
238 	 404
239 	 443
240 	 432
241 	 468
242 	 489
243 	 511
244 	 581
245 	 644
246 	 699
247 	 833
248 	 948
249 	 1100
250 	 1271
251 	 1471
252 	 1787
253 	 2030
254 	 2481
255 	 2910
256 	 3320
257 	 3712
258 	 4274
259 	 5085
260 	 5557
261 	 6106
262 	 6573
263 	 7258
264 	 7528
265 	 8217
266 	 8277
267 	 8590
268 	 8790
269 	 8559
270 	 8758
271 	 8394
272 	 8024
273 	 7501
274 	 7133
275 	 6551
276 	 5964
277 	 5259
278 	 4709
279 	 4027
280 	 3417
281 	 2884
282 	 2403
283 	 1889
284 	 1624
285 	 1263
286 	 1002
287 	 690
288 	 523
289 	 452
290 	 316
291 	 228
292 	 150
293 	 102
294 	 93
295 	 54
296 	 45
297 	 28
298 	 21
299 	 18
300 	 16
301 	 17
302 	 15
303 	 10
304 	 17
305 	 2
306 	 6
307 	 9
308 	 6
309 	 7
310 	 11
311 	 4
312 	 6
313 	 15
314 	 8
315 	 9
316 	 11
317 	 10
318 	 4
319 	 12
320 	 6
321 	 10
322 	 4
323 	 7
324 	 9
325 	 12
326 	 7
327 	 8
328 	 5
329 	 8
330 	 5
331 	 6
332 	 10
333 	 7
334 	 8
335 	 6
336 	 7
337 	 5
338 	 5
339 	 5
340 	 12
341 	 9
342 	 12
343 	 4
344 	 5
345 	 14
346 	 12
