# Converted file from inputfile Leerwuerfel_diagonal.CHN
# MCA number or Detector number: 1
# Segment number (set to 1 in UMCBI): 1
# ASCII seconds of start time: 12592
# Real Time (s): 300.000
# Live Time (s) : 299.200
# Start Date (DDMMMYY): 03APR00
# Start time (HHMM): 2109
# Channel offset of data: 0
# Number of channels (length of data): 1024

# Data: 

0 	 0
1 	 1
2 	 0
3 	 0
4 	 0
5 	 0
6 	 0
7 	 0
8 	 12
9 	 38
10 	 103
11 	 171
12 	 171
13 	 223
14 	 230
15 	 255
16 	 283
17 	 270
18 	 308
19 	 300
20 	 275
21 	 299
22 	 325
23 	 319
24 	 319
25 	 309
26 	 323
27 	 307
28 	 296
29 	 325
30 	 344
31 	 308
32 	 333
33 	 332
34 	 339
35 	 325
36 	 346
37 	 322
38 	 345
39 	 326
40 	 376
41 	 344
42 	 333
43 	 338
44 	 342
45 	 367
46 	 410
47 	 328
48 	 402
49 	 367
50 	 392
51 	 393
52 	 414
53 	 413
54 	 412
55 	 408
56 	 387
57 	 438
58 	 402
59 	 411
60 	 410
61 	 402
62 	 416
63 	 423
64 	 427
65 	 448
66 	 432
67 	 479
68 	 434
69 	 407
70 	 505
71 	 486
72 	 514
73 	 488
74 	 540
75 	 525
76 	 467
77 	 492
78 	 515
79 	 536
80 	 494
81 	 530
82 	 461
83 	 498
84 	 488
85 	 455
86 	 433
87 	 515
88 	 442
89 	 475
90 	 514
91 	 461
92 	 462
93 	 474
94 	 442
95 	 455
96 	 458
97 	 453
98 	 437
99 	 459
100 	 444
101 	 446
102 	 428
103 	 450
104 	 408
105 	 443
106 	 405
107 	 434
108 	 407
109 	 396
110 	 415
111 	 435
112 	 434
113 	 395
114 	 397
115 	 433
116 	 393
117 	 448
118 	 376
119 	 433
120 	 444
121 	 431
122 	 420
123 	 387
124 	 413
125 	 388
126 	 351
127 	 383
128 	 364
129 	 409
130 	 397
131 	 374
132 	 384
133 	 401
134 	 393
135 	 433
136 	 386
137 	 378
138 	 407
139 	 387
140 	 387
141 	 425
142 	 396
143 	 390
144 	 417
145 	 404
146 	 392
147 	 347
148 	 379
149 	 366
150 	 384
151 	 413
152 	 388
153 	 400
154 	 412
155 	 404
156 	 377
157 	 394
158 	 381
159 	 401
160 	 391
161 	 407
162 	 380
163 	 394
164 	 415
165 	 427
166 	 403
167 	 399
168 	 419
169 	 401
170 	 422
171 	 406
172 	 409
173 	 421
174 	 386
175 	 430
176 	 413
177 	 399
178 	 402
179 	 365
180 	 431
181 	 410
182 	 396
183 	 444
184 	 377
185 	 368
186 	 375
187 	 349
188 	 340
189 	 296
190 	 338
191 	 291
192 	 287
193 	 260
194 	 251
195 	 227
196 	 233
197 	 225
198 	 194
199 	 184
200 	 190
201 	 170
202 	 173
203 	 156
204 	 164
205 	 170
206 	 152
207 	 175
208 	 164
209 	 152
210 	 142
211 	 148
212 	 134
213 	 143
214 	 118
215 	 131
216 	 115
217 	 153
218 	 138
219 	 127
220 	 125
221 	 143
222 	 121
223 	 142
224 	 126
225 	 143
226 	 113
227 	 126
228 	 128
229 	 154
230 	 112
231 	 146
232 	 129
233 	 124
234 	 143
235 	 161
236 	 130
237 	 148
238 	 129
239 	 134
240 	 151
241 	 167
242 	 151
243 	 174
244 	 200
245 	 197
246 	 257
247 	 297
248 	 314
249 	 365
250 	 425
251 	 454
252 	 579
253 	 648
254 	 788
255 	 907
256 	 1103
257 	 1211
258 	 1375
259 	 1646
260 	 1871
261 	 2071
262 	 2199
263 	 2523
264 	 2578
265 	 2678
266 	 2838
267 	 2874
268 	 3084
269 	 3012
270 	 3016
271 	 2965
272 	 2790
273 	 2725
274 	 2532
275 	 2332
276 	 2165
277 	 1901
278 	 1716
279 	 1507
280 	 1295
281 	 1068
282 	 885
283 	 778
284 	 559
285 	 458
286 	 371
287 	 283
288 	 254
289 	 166
290 	 119
291 	 78
292 	 67
293 	 41
294 	 35
295 	 21
296 	 16
297 	 24
298 	 12
299 	 8
300 	 6
301 	 4
302 	 5
303 	 0
304 	 3
305 	 5
306 	 1
307 	 2
308 	 3
309 	 2
310 	 7
311 	 1
312 	 4
313 	 3
314 	 3
315 	 2
316 	 6
317 	 4
318 	 1
319 	 1
320 	 4
321 	 2
322 	 7
323 	 1
324 	 3
325 	 1
326 	 1
327 	 6
328 	 3
329 	 3
330 	 2
331 	 0
332 	 5
333 	 0
334 	 6
335 	 4
336 	 1
337 	 8
338 	 4
339 	 7
340 	 3
341 	 3
342 	 6
343 	 2
344 	 2
345 	 4
346 	 2
347 	 5
348 	 4
349 	 3
350 	 2
351 	 4
352 	 0
353 	 3
354 	 2
355 	 4
356 	 4
357 	 1
358 	 1
359 	 5
360 	 4
361 	 2
362 	 2
363 	 3
364 	 1
365 	 8
366 	 1
367 	 3
368 	 5
369 	 1
370 	 3
371 	 1
372 	 3
373 	 1
374 	 2
375 	 4
376 	 4
377 	 1
378 	 1
379 	 2
380 	 4
381 	 2
382 	 3
383 	 3
384 	 4
385 	 3
386 	 0
387 	 4
388 	 3
389 	 5
390 	 1
391 	 4
392 	 2
393 	 1
394 	 1
395 	 1
396 	 0
397 	 1
398 	 2
399 	 3
400 	 4
401 	 3
402 	 3
403 	 2
404 	 1
405 	 3
406 	 4
407 	 5
408 	 2
409 	 2
410 	 1
411 	 3
412 	 3
413 	 3
414 	 0
415 	 4
416 	 3
417 	 0
418 	 3
419 	 0
420 	 1
421 	 2
422 	 0
423 	 2
424 	 0
425 	 4
426 	 1
427 	 1
428 	 3
429 	 2
430 	 2
431 	 6
432 	 3
433 	 7
434 	 5
435 	 2
436 	 3
437 	 1
438 	 1
439 	 2
440 	 0
441 	 2
442 	 1
443 	 0
444 	 3
445 	 1
446 	 1
447 	 0
448 	 1
449 	 0
450 	 2
451 	 1
452 	 2
453 	 3
454 	 1
455 	 2
456 	 3
457 	 4
458 	 1
459 	 1
460 	 2
461 	 2
462 	 1
463 	 0
464 	 1
465 	 1
466 	 2
467 	 3
468 	 2
469 	 3
470 	 1
471 	 1
472 	 2
473 	 1
474 	 1
475 	 2
476 	 1
477 	 1
478 	 4
479 	 1
480 	 2
481 	 1
482 	 0
483 	 0
484 	 0
485 	 3
486 	 1
487 	 0
488 	 1
489 	 1
490 	 0
491 	 4
492 	 3
493 	 3
494 	 2
495 	 3
496 	 0
497 	 3
498 	 2
499 	 1
500 	 2
501 	 0
502 	 0
503 	 3
504 	 3
505 	 0
506 	 2
507 	 2
508 	 3
509 	 0
510 	 0
511 	 1
512 	 1
513 	 1
514 	 0
515 	 4
516 	 0
517 	 1
518 	 1
519 	 1
520 	 0
521 	 2
522 	 2
523 	 0
524 	 0
525 	 3
526 	 2
527 	 1
528 	 1
529 	 1
530 	 1
531 	 3
532 	 2
533 	 1
534 	 1
535 	 0
536 	 2
537 	 4
538 	 1
539 	 4
540 	 0
541 	 1
542 	 1
543 	 1
544 	 1
545 	 3
546 	 1
547 	 2
548 	 1
549 	 1
550 	 2
551 	 0
552 	 1
553 	 3
554 	 1
555 	 2
556 	 0
557 	 1
558 	 0
559 	 5
560 	 3
561 	 0
562 	 3
563 	 2
564 	 1
565 	 4
566 	 1
567 	 3
568 	 1
569 	 3
570 	 2
571 	 0
572 	 3
573 	 2
574 	 4
575 	 0
576 	 0
577 	 5
578 	 4
579 	 2
580 	 1
581 	 6
582 	 2
583 	 1
584 	 4
585 	 1
586 	 1
587 	 3
588 	 1
589 	 1
590 	 2
591 	 1
592 	 1
593 	 2
594 	 0
595 	 3
596 	 3
597 	 1
598 	 1
599 	 1
600 	 1
601 	 0
602 	 0
603 	 0
604 	 1
605 	 0
606 	 2
607 	 2
608 	 2
609 	 3
610 	 0
611 	 0
612 	 0
613 	 0
614 	 1
615 	 2
616 	 0
617 	 3
618 	 1
619 	 0
620 	 1
621 	 1
622 	 0
623 	 0
624 	 0
625 	 0
626 	 1
627 	 0
628 	 0
629 	 0
630 	 0
631 	 0
632 	 0
633 	 1
634 	 0
635 	 0
636 	 0
637 	 0
638 	 0
639 	 0
640 	 0
641 	 0
642 	 1
643 	 0
644 	 0
645 	 0
646 	 0
647 	 0
648 	 0
649 	 0
650 	 0
651 	 0
652 	 1
653 	 0
654 	 0
655 	 0
656 	 1
657 	 0
658 	 1
659 	 0
660 	 0
661 	 0
662 	 0
663 	 1
664 	 0
665 	 0
666 	 0
667 	 1
668 	 0
669 	 0
670 	 0
671 	 0
672 	 0
673 	 1
674 	 0
675 	 1
676 	 0
677 	 0
678 	 1
679 	 0
680 	 0
681 	 1
682 	 3
683 	 1
684 	 0
